CALVIN KLEIN 205W39NYC Cube Leather Backpack,"$1,490.00"
Brahmin Amira Leather Shoulder Bag,$335.00
Tiffany & Co. Diamond Point 55mm Gradient Square Sunglasses,$360.00
SkinnyDip Honeycomb Makeup Bag,$24.00
SkinnyDip Mermaid Makeup Bag,$24.00
Fendi Logo Small Velvet Wallet on a Chain,"$1,190.00"
Meira T 5-Diamond Charm Necklace,$385.00
Loewe Bunny Bag Charm with Genuine Shearling,$450.00
"Shinola The Canfield Chrono Leather Strap Watch, 43mm",$850.00
Zoë Chicco Moonstone & Diamond Pendant Necklace,$545.00
Sunski Manresa 49mm Polarized Sunglasses,$68.00
Gucci Feline Head Earrings,"$2,420.00"
Dean Davidson Small Tubular Hoops (Nordstrom Exclusive),$205.00
Echo Contrast Edge Diamond Cut Silk Scarf,$39.00
Christian Louboutin Paloma Love Suede Clutch Bag,"$2,190.00"
France Lux Small Eclipse Jaw Clip,$38.00
Prada Cinema Evolution 65mm Cat Eye Sunglasses,$400.00
Jimmy Choo J Glitter Box Clutch,"$1,150.00"
Longchamp 55mm Cat Eye Sunglasses,$186.00
Meira T Moon and Star Diamond Pavé Charm Necklace,$430.00
Lafayette 148 New York Obi Linen & Leather Belt,$198.00
SkinnyDip Wave Cosmetics Case,$24.00
SkinnyDip Wave Cosmetics Case,$24.00
Filson Dryden 22-Inch Wheeled Carry-On,$295.00
Toni Federici Cindy Raw Edge Cascading Fingertip Veil,$150.00
Gucci Guccy Moon & Stars Leather Zip Pouch,"$1,100.00"
Roberto Coin Diamond Huggie Hoop Earrings,"$2,300.00"
Marco Bicego 'Marrakech' Single Strand Bracelet,"$1,070.00"
Mikimoto Diamond & Pearl Necklace,"$10,000.00"
Ippolita 'Wonderland - Rainbow Teeny' Teardrop Earrings,$195.00
Roberto Coin Diamond Hoop Earrings,"$4,500.00"
Moschino 55mm Special Fit Mirrored Cat Eye Sunglasses,$310.00
Hobo Blossom Leather Shoulder Bag,$198.00
Elise M. Skylar Stretch Belt,$55.00
WWAKE Counting Collection Three-Step Balloon Opal & Diamond Ring,$524.00
Melinda Maria Isla Stackable Band Ring,$68.00
Moon and Lola Large Oval Personalized Monogram Pendant Necklace (Nordstrom Exclusive),$88.00
Jimmy Choo Gema 59mm Round Sunglasses,$450.00
Bottega Veneta 55mm Cat Eye Sunglasses,$315.00
Moschino 60mm Aviator Sunglasses,$295.00
La Fiorentina Turtleneck Poncho with Genuine Rabbit Fur Trim,$269.00
Fendi 99mm Eyeline Aviator Sunglasses,$520.00
Doughnut Heritage Water Repellent Backpack,$85.00
Urban Originals First Love Vegan Leather Crossbody Bag,$78.00
Fendi 58mm Square Sunglasses,$500.00
Karine Sultan Grace Clip Earrings,$49.00
Balenciaga 54mm Cat Eye Sunglasses,$375.00
Anna Beck Long Oval Drop Earrings,$225.00
Alexander McQueen Croc Embossed Leather Knuckle Clutch,"$1,795.00"
EF COLLECTION Evil Eye Diamond & Sapphire Stud Earrings,$350.00
MICHELE 16mm Satin Watch Strap,$100.00
Mini Mini Jewels Framed Diamond Zodiac Sign Star Pendant Necklace,$365.00
verloop Stacked Pom Bag Charm,$18.00
Tasha Crystal Buckle Satin Headband,$28.00
Dolce&Gabbana Family Lux Jewel Embellished Leather Belt,"$1,295.00"
Sophie Buhai Vermeer Freshwater Pearl Ring,$450.00
Tasha Chainlink Headband,$24.00
Mackage Small Barton Leather Tote,$390.00
ASHA Zodiac Mother-of-Pearl Ring,$295.00
Messika Move Noa Diamond Ring,"$3,410.00"
Akris Little Anouk Calfskin Crossbody Bag,$995.00
Prada Saffiano Leather Card Case,$250.00
Sophie Buhai Small Classic Signet Ring,$375.00
Proenza Schouler Small Calfskin Leather Clutch,$950.00
Charlotte Chesnais Index Initial Vermeil Open Ring,$648.00
All Blues Large Snake Silver Bracelet,$460.00
Gucci 62mm Oversize Aviator Sunglasses,$435.00
Victoria Beckham Cutaway Kitten 54mm Cat Eye Sunglasses,$355.00
Charlotte Chesnais Swing Wood & Vermeil Bracelet,"$1,445.00"
Lana Jewelry Nude Remix Bar Y-Necklace,$565.00
Poppy Finch Dangling Pearl Charm Ring,$160.00
Fendi Studded Guitar Bag Strap,"$1,140.00"
Nadri Initial Mismatched Stud Earrings,$40.00
Whiting & Davis 'Crystal Flower' Metal Mesh Clutch,$235.00 – $265.00
Moschino 60mm Aviator Sunglasses,$295.00
Jimmy Choo Erie 54mm Gradient Round Sunglasses,$410.00
Frances Valentine Suede Crossbody Wallet,$195.00
Shwood 'Bailey' 53mm Polarized Sunglasses,$199.00
Lafayette 148 New York Three Quarter Long Circle Pendant Necklace,$198.00
Lafayette 148 New York Lucite® Stone Necklace,$298.00
"Olivia Burton Bracelet Watch, 30mm",$235.00
"Tissot Heritage Visodate Leather Strap Watch, 40mm",$375.00
Helen Kaminski Lotte Packable Felt Fedora,$340.00
"Versus by Versace Camden Market Multifunction Bracelet Watch, 38mm",$310.00
"Misfit Command Hybrid Bracelet Smart Watch, 44mm",$169.99
Timex® MK1 Canvas Strap Watch,$109.00
"Salvatore Ferragamo 1898 Diamond Bracelet Watch, 40mm","$1,695.00"
Brides & Hairpins Fiorella Comb,$115.00
Brides & Hairpins Anabelle Comb,$100.00
Jennifer Zeuner Lou Hoop Earrings,$110.00
Dogeared Modern Everyday Wear Me Necklace,$62.00 – $68.00
"MVMT Mod Leather Strap Watch, 32mm",$105.00
"BREDA Baer Rectangular Leather Strap Watch, 26mm",$90.00
"MVMT Mod Mesh Strap Bracelet Watch, 32mm",$115.00
Sterling Forever Circle Pendant Necklace,$59.00
Sterling Forever Entwined Chunky Statement Cuff,$78.00
"Tissot PR 100 Sport Chic Bracelet Watch, 36mm",$375.00
Moschino 99mm Shield Sunglasses,$295.00
"RADO True Thinline Ceramic Bracelet Watch, 39mm","$2,100.00"
"Hamilton Khaki Field Automatic Canvas Strap Watch, 40mm",$695.00
"Hamilton Khaki Automatic Bracelet Watch, 40mm",$745.00
Ettika Beaded Anklet,$40.00
"Rosefield Tribeca Mesh Strap Watch, 33mm",$109.00
"Rosefield Tribeca Leather Strap Watch, 33mm",$99.00
"Rosefield Bowery Leather Strap Watch, 38mm",$99.00
"Movado 'Ultra Slim' Leather Strap Watch, 40mm",$695.00
CALVIN KLEIN 56mm Square Sunglasses,$326.00
Nadri Pavé Hoop Earrings,$45.00
Raina Aries Leather Belt,$125.00
ela rae Libi Grand Choker Necklace,$158.00
"Fendi Selleria Mother of Pearl Leather Strap Watch, 36mm","$1,385.00"
Fendi 52mm Gradient Lens Sunglasses,$350.00
"Shinola The Runwell Chronograph Leather Strap Watch, 41mm",$750.00
"Movado 'Ultra Slim' Leather Strap Watch, 40mm",$595.00
"Shinola 'The Runwell' Leather Strap Watch, 47mm",$550.00
Alexander McQueen Thin Skull Cuff,$345.00
Roberto Coin 'Symphony - Pois Moi' Ruby Band Ring,$790.00
Mizuki Pearl & Diamond Stud Earrings,$500.00 – $595.00
"Movado 'Esperanza' Bracelet Watch, 28mm",$995.00
Gas Bijoux Buzios Feather Earrings,$200.00
Ficcare Maximas Victorian Crystal Embellished Hair Clip,$86.00
Miu Miu 'Classic' Bead & Crystal Double Headband,$550.00
Raina 'Love Knot' Rope Belt,$138.00
Saint Laurent 'Monogram Mini Blogger' Crossbody Bag,$995.00
Ben-Amun Crystal Statement Earrings,$295.00
Judith Jack Stackable Cubic Zirconia Bezel Ring,$55.00
"AX Armani Exchange Chronograph Silicone Strap Watch, 44mm",$140.00
Karine Sultan Textured Cubic Zirconia Cuff,$98.00
Briggs & Riley Sympatico 22-Inch Duffel Bag,$239.00
Briggs & Riley Sympatico Tote,$219.00
"Nixon 'Time Teller' Bracelet Watch, 37mm",$100.00
Fendi 'Monster' Genuine Rabbit Fur & Genuine Fox Fur Micro Baguette,"$1,550.00"
France Luxe 'Mini Couture' Jaw Clip,$18.00
Kwiat 1.50ct tw Diamond & Platinum Stud Earrings,"$9,695.00"
Loewe Mini Puzzle Calfskin Leather Bag,"$1,750.00"
Argento Vivo Oval Mother-of-Pearl Drop Earrings,$48.00
Nina Elongated Pavé Swarovski Crystal Teardrop Earrings,$75.00
KENZO Tiger Heads Scarf,$240.00
Givenchy Emblem Leather Card Case,$315.00
Dior 59mm Metal Sunglasses,$465.00
Chloé Petal 57mm Gradient Round Sunglasses,$300.00
Alex and Ani Evil Eye Adjustable Wire Bangle (Nordstrom Exclusive),$32.00
Moncler 47mm Sunglasses,$315.00
Chloé Small Tess Geo Calfskin Leather Shoulder Bag,"$2,350.00"
Anya Hindmarch Chubby Heart Mini East/West Nylon Tote,$365.00
Urban Originals Art of Happiness Vegan Leather Crossbody Bag,$68.00
Anya Hindmarch Rainy Day Tote,$495.00
Anya Hindmarch Chubby Barrel Nappa Leather Satchel,"$1,050.00"
EF COLLECTION Mini Diamond Hoop Earrings,$395.00
WWAKE Split Ring,$172.00 – $260.00
Maui Jim Honi 54mm Polarized Cat Eye Sunglasses,$229.00
Anna Beck Classic Saddle Ring,$290.00 – $300.00
Eric Javits 'Squishee® Champ' Custom Fit Visor,$145.00
Incase Designs Frame iPhone 7/8 Case,$29.95
Roberto Coin 'Symphony - Pois Moi' Ruby Band Ring,$790.00
Yuzefi Dinky Crossbody Bag,$560.00
PANDORA Vintage Allure Drop Earrings,$115.00
"Movado Bold Pavé T-Bar Bracelet Watch, 32mm",$795.00
Argento Vivo Stone Linear Drop Earrings,$128.00
"Shinola 'The Runwell' Leather Strap Watch, 41mm",$700.00
Wild and Woolly Genuine Mink Fur Pom Snap Clip,$30.00
"Gucci G-Timeless Logo Leather Strap Watch, 38mm","$1,020.00"
"Movado Bold Pavé T-Bar Bracelet Watch, 32mm",$695.00
"Shinola The Canfield Alligator Strap Watch, 38mm",$850.00
Bijou Van Ness The Heiress Wool Bolero Hat,$285.00
Swarovski Attract Trilogy Pendant Necklace,$89.00
Susan Alexandra Sacred Heart Necklace,$175.00
PANDORA Shine Golden Mix Pavé Charm,$100.00
BaubleBar Devinne Hoop Earrings,$36.00
Marco Bicego 'Jaipur' Station Bracelet,"$1,360.00"
lulu dk Faith Crystal Pendant Necklace,$88.00
Karen Walker x Disney Minnie Mouse Bow Heart 63mm Sunglasses,$200.00
Casetify Sticker Pocket,$30.00
Argento Vivo Stormy Frontal Necklace,$68.00
"Olivia Burton Bracelet Watch, 30mm",$235.00
Longchamp Le Pliage 56mm Cat Eye Sunglasses,$124.00
verloop Eclipse Set of 2 Zip Pouches,$29.00
Sole Society Velvet Bow Headband,$29.95
EF COLLECTION Shooting Star Diamond Earrings,$850.00
Ray-Ban 58mm Navigator Sunglasses,$143.00
MCM Elephant Bag Charm,$260.00
Mikimoto Pearls in Motion Diamond Clasp A+ Pearl Necklace,"$3,700.00"
Shashi Madonna Faux Pearl Drop Earrings,$63.00
Alex and Ani Snow Globe Adjustable Wire Bangle,$38.00
Ray-Ban Meteor 50mm Mirrored Wayfarer Sunglasses,$198.00
John Hardy Classic Chain Hammered Bead Bracelet,$995.00
Dana Rebecca Bagette Diamond Stud Earrings,$475.00
Stephanie Johnson Java Coffee Mini Flat Pouch,$18.00
Stephanie Johnson Laura Small Trapezoid Cosmetics Case,$24.00
Genie by Eugenia Kim Naomi Felted Wool Hat,$88.00
Argento Vivo Double Ring Rope Pendant Necklace,$98.00
Panacea Linear Triangle Pendant Necklace,$26.00
MOKUYOBI Boogie Bop Nylon Fanny Pack,$42.00
Kwiat Jasmine Sapphire & Diamond Band Ring,"$3,300.00"
Loren Stewart Pride Rainbow Safety Pin Earring,$140.00
Jenny Bird Separate Ways Earrings,$80.00
Swarovski Major Lariat Necklace,$119.00
Argento Vivo Flat Edge Huggie Hoop Earrings,$68.00
Stoney Clover Lane Small Pouch,$78.00
Stoney Clover Lane Small Makeup Pouch,$90.00
Stoney Clover Lane Small Patent Pouch,$102.00
FRIEDA ROTHMAN Industrial Finish Slider Bracelet,$175.00
Nakamol Design Geometric Drop Earrings,$24.00
ALLSAINTS Boiled Wool Scarf,$198.00
ALLSAINTS Scarf,$128.00
Gigi Burris Millinery Coco Straw Crochet Beret,$275.00
Brixton Valdez Beanie,$28.00
Anna Beck Layered Cushion Station Collar Necklace,$250.00
Cara Sequin Knot Headband,$28.00
TRADEMARK Small Leather Bucket Bag,$378.00
B-Low the Belt Royal Leather Western Belt,$138.00
Le Specs Block Party 49mm Polarized Sunglasses,$69.00
Panacea Curved Crystal Earrings,$32.00
"Baume & Mercier Baumatic Automatic Leather Strap Watch, 40mm","$2,750.00"
Harding-Lane State Baseball Cap,$35.00
SkinnyDip Icy Faux Fur Brush Roll,$24.00
Loren Olivia Set of 3 Feminist Inspiration Bar Bracelets,$34.00
DIFF Kota 51mm Gradient Polarized Cat Eye Sunglasses,$85.00
Swarovski Baron Linear Earrings,$169.00
Cult Gaia Ark Earrings (Nordstrom Exclusive),$98.00
Gucci GG Logo Pendant Necklace,"$1,190.00"
Inmaculada García Chapel Veil,$573.00
Comme des Garçons Brick Line Embossed Leather Pouch,$185.00
Gucci 54mm Round Cat Eye Sunglasses,$450.00
Alex and Ani Charity by Design Life is Good Bangle,$38.00
Nina Baroque Freshwater Pearl Cluster Earrings,$145.00
Lana Jewelry Two-Row Flat Man Chain Necklace,"$2,995.00"
Lana Jewelry Alternating Mini Kite Necklace,$895.00
Stella & Ruby Crystal Bib Necklace,$124.00
DIFF Nala 63mm Polarized Aviator Sunglasses,$85.00
Nadri Georgian Cubic Zirconia Hoop Earrings,$60.00
Nadri Georgian Crystal Y-Necklace,$120.00
Kurt Geiger London Kensington Plaid Shoulder Bag with Faux Fur,$195.00
Glance Eyewear 57mm Round Aviator Sunglasses,$14.00
Mokuyobi Yummy Set of 3 Iron-On Patches,$16.00
ALLSAINTS Versailles Python Print Leather Shoulder Bag,$368.00
Saint Laurent Fine Chain Belt,$375.00
BaubleBar Cosette Stretch Bracelet,$38.00
Rick Owens Plaid Wool & Cashmere Blend Scarf,$440.00
Gigi Burris Millinery Georgie Military Cap,$415.00
Melinda Maria Star Shooter Hoop Earrings,$58.00
Melinda Maria Evil Eye Stud Earrings,$68.00
France Luxe Studded Rectangle Volume Barrette,$38.00
EF COLLECTION Diamond Speckled Stacking Ring,"$1,150.00"
Cara 2-Pack Metal Star Ponytail Holders,$16.00
Cara Satin Bow Head Wrap,$26.00
Roberto Coin Square Bangle Bracelet,"$1,180.00"
Olivia Burton Social Butterfly Stud Earrings,$45.00
LuMee Kimoji Lit Lighted iPhone 6/6s/7/8 & 6/6s/7/8 Plus Case,$79.95
Mokuyobi Nilson Nylon Backpack,$138.00
Proenza Schouler Vertical Zip Leather Backpack,"$1,495.00"
Eastpak Padded Pak'r® Nylon Backpack,$50.00
Gucci Textured GG Chain & Leather Skinny Belt,"$1,300.00"
VALLEY Provisions 44mm Rounded Square Sunglasses,$199.99
Shady Lady 50mm Geometric Sunglasses,$40.00
Tasha Metallic Belt Bag,$34.00
Matt & Nat Cerri Faux Leather Top Handle Bag,$140.00
EF COLLECTION Open Star Diamond Stud Earrings,$575.00
Toni Federici Pageant Chapel Veil,$750.00
Sonix Floral Berry iPhone X & Xs Case,$35.00
Isabel Marant Totem Earrings,$275.00
Shashi Double Coin Earrings,$45.00
Lafonn 3-Stone Ring,$200.00
Saint Laurent Leopard Genuine Calf Hair Hoop Earrings,$795.00
"Gucci G-Timeless Leather Strap Watch, 38mm","$1,100.00"
Stella McCartney Star Alter Faux Leather Fanny Pack,$895.00
CAM Charmed Necklace,$55.00
Karen Walker Treasure 52mm Cat Eye Sunglasses,$200.00
SkinnyDip Clear Flamingo Makeup Bag,$24.00
SkinnyDip Disco Makeup Bag,$24.00
Ben-Amun Imitation Pearl & Crystal Clip Earrings,$230.00
Louvelle Seraphine Headband,$20.00
Longchamp Papillon Silk Scarf,$185.00
Gas Bijoux Tortoiseshell Open Hoop Earrings,$175.00
Panacea Tricolor Pendant Necklace,$42.00
Dagne Dover Small Parker Mesh Pouch,$25.00
France Small Luxe Jaw Clip,$34.00
"Brooke Gregson Diamond 11 Rose Gold, Silk & Silver Bracelet","$1,345.00"
Clare V. Mini Stripe Simple Suede Tote,$525.00
VALENTINO GARAVANI Medium Rockstud Spike Metallic Leather Shoulder Bag,"$2,845.00"
Chrome Juno Travel Tote Bag,$140.00
Balenciaga Femme Logo Baseball Hat,$390.00
Missoni Zigzag Stripe Stole,$170.00
Zoë Chicco Dangling Turquoise Circle Pendant Necklace,$295.00
"DIESEL® Little Daddy Chronograph Bracelet Watch, 52mm",$325.00
Dana Rebecca Designs Sylvie Rose Diamond Bar Stud Earrings,$770.00
Dana Rebecca Designs Lauren Joy Mini Diamond Disc Necklace,$330.00
Le Specs Enchantress 50mm Cat Eye Sunglasses,$79.00
Brahmin Mini Duxbury Leather Crossbody Bag,$235.00
Marco Bicego Jaipur Diamond Drop Earrings,"$1,440.00"
Marco Biecego Jaipur Semiprecious Stone Necklace,"$2,170.00 – $2,260.00"
M2Malletier La Fleur du Mal Leather Shoulder Bag,"$1,455.00"
Jansport Right Pack Backpack,$60.00
SkinnyDip Glitter Grapefruit Cosmetics Case,$24.00
Givenchy 60mm Round Metal Sunglasses,$375.00
Untamed Petals by Amanda Judge Poet Crystal Belt,$245.00
Untamed Petals by Amanda Judge Aliza Crystal Overlay Belt,$150.00
Untamed Petals by Amanda Judge Fleur Crystal Tiara,$195.00
STATE Bags The Heights Mini Lorimer Nylon Backpack,$80.00
Clare V. Perforated Leather Fanny Pack,$299.00
Speck Grip iPhone 6/6s/7/8 Plus Case,$44.95
Olivia Burton Butterfly Wing Threader Earrings,$55.00
Sophie Buhai Vermeil Onyx Hoop Earrings,$500.00
Adam Selman x Le Specs Luxe The Fugitive 71mm Sunglasses,$119.00
Mizuki Gold Bead and Genuine Pearl Marquise Hoop Earrings,$595.00
"Olivia Burton Busy Bees Mesh Strap Watch, 30mm",$300.00
Glance Eyewear 62mm Leopard Print Cat Eye Sunglasses,$14.00
Melody Ehsani Stay Woke Ring,$58.00
Alexander McQueen 56mm Sunglasses,$345.00
FARIS Silver Small Stud Earrings,$88.00
Zoë Chicco Typographical Diamond Pendant,$505.00
Gucci 53mm Cat Eye Sunglasses,$535.00
"Shinola 'The Runwell' Leather Strap Watch, 41mm",$550.00
Virgins Saints & Angels Cloister Ring,$379.00
ASHA Flower Mother-of-Pearl Stud Earrings,$195.00
Balmain Renaissance Leather Continental Wallet,$650.00
Stephanie Johnson Galapagos Noir Large Flat Pouch,$28.00
Kris Nations Texas Outline Charm Necklace,$58.00
VALENTINO GARAVANI Small Rockstud Metallic Leather Hobo,"$2,395.00"
VALENTINO GARAVANI Rockstud Leather Card Holder,$295.00
Longchamp Madeleine Stripe Shoulder Strap,$95.00
Salvatore Ferragamo Vela Gancio Leather Tote,"$2,200.00"
DAVEK Large Umbrella,$149.00
Saint Laurent SL1 59mm Flat Top Sunglasses,$350.00
Incase Designs NOVI 22-Inch Hardshell Wheeled Carry-On,$249.95
Etro Dancer Paisley Reversible Silk Scarf,$690.00
Charlotte Chesnais Celeste Diamond Earring,"$3,170.00"
STATE Bags The Heights Mini Lorimer Nylon Backpack,$80.00
Fendi Set of 2 Strap You Mini Top Handle & Logo Crossbody Strap,$630.00
Mackage Duke Zip Around Leather Wallet,$175.00
Max Mara Prism VII 50mm Gradient Cat Eye Sunglasses,$200.00
"MVMT Boulevard Mesh Strap Watch, 38mm",$125.00
"Gucci GG Rubber Strap Watch, 38mm",$920.00
Chloé 60mm Halo Frame Sunglasses,$400.00
Yael Sonia Rotated Solo Amethyst Ring,"$1,900.00"
"Gucci Twirl Small Leather Strap Padlock Watch, 17mm",$880.00
"Hamilton Jazzmaster Bracelet Watch, 40mm",$595.00
Temple St. Clair Object Trouvé Swan Coin Diamond Ring,"$2,950.00"
Stephanie Johnson Miami Medium Zip Closure Cosmetics Case,$24.00 – $30.00
Gucci 61mm Gradient Square Sunglasses,$505.00
M2Malletier Calfskin Leather Backpack,"$1,690.00"
Marco Bicego Masai Two-Tone Ring,"$1,800.00"
VALENTINO GARAVANI Rockstud Leather Satchel,"$2,295.00"
Serapian Milano Trolley 18-Inch Spinner Wheeled Carry-On Suitcase,"$2,000.00"
Mackage Cortney Nappa Leather Shoulder/Crossbody Bag,$375.00
Akris Small Aimee Leather Satchel,"$1,990.00"
Gucci Flora Diamond Pendant Necklace,"$2,890.00"
Mizuki Sea of Beauty Pearl Chain Choker,$550.00
"Tissot PRS200 Chronograph Bracelet Watch, 41mm",$550.00
Nadri Pavé Double Feather Pin,$68.00
"Tissot Le Locle Leather Strap Watch, 39mm",$685.00
Brixton Ellington Straw Fedora,$58.00
Bonnie Clyde Olympic 53mm Polarized Aviator Sunglasses,$84.00
VALENTINO GARAVANI Matelassé Small Rockstud Spike Leather Top Handle Bag,"$2,295.00"
Charlotte Chesnais Three Lovers Linked Rings,$505.00
Poppy Finch Pearl Threader Earrings,$295.00
Temple St. Clair Royal Blue Moonstone & Diamond Drop Earrings,"$2,950.00"
Temple St. Clair Dia Classic Amulet Drop Earrings,"$2,500.00"
Temple St. Clair Classic Oval Chain Necklace,"$6,500.00"
Nadri Hinge Bangle,$60.00
Fendi Genuine Snakeskin Guitar Strap,$800.00
Oliver Peoples Jardinette 52mm Cat Eye Sunglasses,$385.00
Sophie Buhai Set of 3 Stacking Rings,$560.00
Sophie Buhai Wilke Drop Earrings,$690.00
Nadri Double Row Imitation Pearl & Crystal Bracelet,$60.00
HEX Coated Canvas Travel Kit,$29.95
Nadri 'Tattoo' Encrusted Adjustable Bracelet,$55.00
Topo Designs 'Klettersack' Backpack,$168.00 – $169.00
Ada Skinny Wrap Belt,$69.00
Anna Beck 'Gili' Cuff,$550.00
Ray-Ban Highstreet 49mm Round Sunglasses,$143.00
John Hardy 'Dot' Drop Earrings,$295.00
Roberto Coin 'Pois Moi' Long Station Necklace,"$3,900.00"
MeiraT Dazzling Diamond Love Pendant Necklace,$475.00
"Movado 'Series 800' Diamond Bracelet Watch, 29mm","$2,295.00"
Majorica 7mm Round Pearl Endless Rope Necklace,$395.00
Roberto Coin Diamond Station Necklace,"$3,040.00"
MICHAEL Michael Kors Fringe Leather Belt Bag,$108.00
Botkier Cobble Hill Calfskin Leather Wallet,$128.00
Bottega Veneta 54mm Sunglasses,$440.00
Ippolita 'Wonderland' Mini Teardrop Pendant Necklace (Online Only),$250.00
Panacea Beaded Drop Earrings,$40.00
Brahmin Katie Croc Embossed Leather Crossbody Bag,$195.00
Sherpani Aiko Colorblock Shoulder Bag,$69.95
LODIS Los Angeles Rodeo Under Lock & Key – Izabella RFID Leather Crossbody Bag,$228.00
Bottega Veneta 53mm Sunglasses,$400.00
Gucci 56mm Crystal Studded Aviator Sunglasses,"$1,230.00"
Balenciaga Classic Mini City Leather Tote,"$1,650.00"
Raina Venice Leather Belt,$180.00
Maui Jim Orchid 56mm PolarizedPlus2® Sunglasses,$249.00
Incase Designs MacBook Air Sleeve,$49.95
Jane Basch Designs Personalized Cutout Nameplate Necklace,$148.00
Maui Jim Nalani 61mm PolarizedPlus2® Sunglasses,$279.00
MICHELE 18mm Genuine Alligator Watch Strap,$180.00
"Shinola 'The Runwell' Leather Strap Watch, 41mm",$600.00
Jennifer Zeuner Lou Large Hoop Earrings,$165.00
ALLSAINTS Half Cardigan Scarf,$78.00
Cathy's Concepts Monogram Travel Kit,$49.00
SENA Bence iPhone 7/8 Plus Walletbook,$79.95
LODIS Los Angeles Jess Medium Drawstring Bucket Bag,$278.00
All Blues Large Snake Carved Silver Bracelet,$460.00
Caraa Cumulus Tote,$195.00
Gucci 61mm Aviator Sunglasses,$420.00
WWAKE Counting Collection Four-Step Ring,$463.00 – $654.00
Zoë Chicco Dangling Diamond Ring,$245.00
Lana Jewelry 'Large Flat Magic' Hoop Earrings,$430.00
Mini Mini Jewels Diamond Zodiac Sign Earring,$265.00
Smith Skyline 215mm ChromaPop Snow Goggles,$170.00
Messika Move Noa Diamond Band Ring,"$2,090.00"
ela rae Beaded Collar Necklace,$98.00
"Hamilton Jazzmaster Open Heart Automatic Leather Strap Watch, 42mm",$995.00
Moschino 52mm Cat's Eye Sunglasses,$250.00
Moschino 53mm Cat's Eye Sunglasses,$230.00
Nina Fern Chandelier Drop Earrings,$95.00
Brides & Hairpins Octavia Pearl & Jeweled Halo & Sash,$235.00
ZAC Zac Posen Mini Belay Calfskin Leather Crossbody Bucket Bag,$195.00
"Fossil Jacqueline Glitz Bracelet Watch, 36mm",$145.00
FREIDA ROTHMAN Color Theory Marquise Drop Earrings,$195.00
Nina Crystal Zebra Clutch,$85.00
Mini Mini Jewels Diamond Icon Crescent Moon Earring,$175.00
Frances Valentine Straw Shoulder Bag,$295.00
"Nixon 'The Time Teller' Watch, 37mm",$100.00
"Nixon 'The Time Teller' Watch, 37mm",$100.00
Sennheiser CX 6.00 Bluetooth® Wireless In-Ear Headphones,$99.95
Ellie Vail Natasha Celestial Pendant Necklace,$75.00
"Rosefield The Boxy Mesh Strap Watch, 26mm x 28mm",$109.00
"Skagen Freja Crystal Accent Mesh Strap Watch, 26mm",$105.00
"Timex® MK1 Leather Strap Watch, 40mm",$109.00
Brides & Hairpins Luna Clip,$125.00
Gucci Big Flora Fluorescent Silk Scarf,$800.00
"Hamilton Khaki Navy Automatic Rubber Strap Watch, 40mm",$745.00
Karine Sultan Hoop Earrings,$34.00
Karine Sultan Bangle,$64.00
"Movado La Nouvelle Mesh Strap Watch, 30mm",$995.00
Dogeared Modern Everyday Soft Chain Bracelet,$58.00 – $62.00
"BREDA Bresson Leather Strap Watch, 39mm",$90.00
"BREDA Visser Square Leather Strap Watch, 35mm",$90.00
Saint Laurent Teddy Canvas Tote,"$1,890.00"
Like Dreams Checkered Faux Leather Belt Bag,$43.00
Gucci Double-G Leather Belt Bracelet,$400.00
Oscar de la Renta Beaded Crystal Drop Earrings,$390.00
Sorrelli Crystal Cluster Stud Earrings,$60.00
"Olivia Burton Twilight Floral Leather Strap Watch, 38mm",$140.00
"Daniel Wellington Classic Petite NATO Strap Watch, 32mm",$159.00
"Olivia Burton Floral Rose Leather Strap Watch, 38mm (Nordstrom Exclusive)",$215.00
Sole Society Imitation Pearl Disc Pendant Necklace,$42.00
LAMINI Varick Alpaca Headband,$110.00
CAM Crown Chakra Pendant Necklace,$70.00
Ippolita Classico Folded Ribbon Cocktail Ring,$350.00
SunnySide LA 67mm Mirrored Sunglasses,$148.00
Maui Jim Pineapple 50mm Polarized Round Sunglasses,$229.00
"Skagen Jorn Chronograph Mesh Strap Watch, 41mm",$175.00
"Skagen Aaren Mesh Strap Watch, 40mm",$145.00 – $165.00
"Skagen Signature T-Bar Hybrid Smartwatch, 36mm",$195.00
"Rosefield Small Edit Leather Strap Watch, 26mm",$109.00
"Coach Grand Leather Strap Watch, 36mm",$175.00
Gucci 55mm Round Sunglasses,$375.00
"Daniel Wellington Classic Petite Leather Strap Watch, 28mm",$159.00
Nakamol Design Teardrop Fringe Necklace,$65.00
Nakamol Design Shape Drop Earrings,$48.00
Ellie Vail Nox Mismatched Huggie Earrings,$60.00
Argento Vivo Rainbow Cross Pendant Necklace,$68.00
Argento Vivo Rhombus Hoop Earrings,$55.00
Chloé Rosie 53mm Scalloped Sunglasses,$400.00
Frye Melissa Leather Phone Wallet,$158.00
"Olivia Burton Abstract Faux Leather Strap Watch, 30mm",$120.00
Sorrelli Intermix Crystal Ring,$45.00
Sorrelli Cluster Crystal Cocktail Ring,$50.00
Nadri Fanfare Cubic Zirconia Interlocking Ring Set,$78.00
Nakamol Wrap Bracelet,$58.00
Olivia Burton Honeycomb Bee Chain Bracelet,$55.00
LODIS Los Angeles Katelyn Leather Satchel,$288.00
Nina Layer Floral Pendant Necklace,$75.00
Nina Layered Marquise Cubic Zirconia Statement Earrings,$110.00
